纱批,y_true,pred_ml_oof,pred_dl_oof,rel_err_ml,rel_err_dl,label_dl_better
H225-100701,447.7,406.0088806152344,396.9555139541626,0.09312289341933076,0.11334484262833135,0
H225-100704V,799.8,896.5256958007812,865.0257110595703,0.1209373540879869,0.08155252695518234,1
H225-100705V,424.2,405.23876953125,435.3280544281006,0.04469879884088402,0.026233037312207136,1
H225-100706V,439.2,438.55902099609375,401.0960102081299,0.0014594239615019226,0.08675771810337553,0
H225-100717N,490.0,440.0842590332031,427.7124881744385,0.10186885911383303,0.1271173710699803,0
H225-100719N,203.1,196.57009887695312,219.9129581451416,0.032151162593428644,0.08278167476274638,0
H225-100722N,315.0,330.9035339355469,311.7166519165039,0.05048740931759365,0.01042332724886305,1
H225-100723,299.6,305.91290283203125,293.47689151763916,0.0210711042450618,0.020437611756196548,1
H225-100724,281.7,267.2315673828125,265.37957191467285,0.051361138149357034,0.05793549195863607,0
H225-100725,342.1,333.0924377441406,323.16014766693115,0.02633020244254924,0.055363497025768,0
H225-100726V,280.4,286.01214599609375,259.9019527435303,0.020014786005326766,0.07310287894343323,0
H225-100727V,401.1,417.5783996582031,405.01928329467773,0.041083020837178436,0.00977133705953627,1
H225-100754NV,398.4,420.9103088378906,399.6992826461792,0.056501779210154694,0.0032612516218539396,1
H225-100762N,241.6,240.84793090820312,243.3858871459961,0.0031128687573085292,0.007391916994711011,0
H225-100780,241.0,260.7769470214844,267.0828342437744,0.08206202083262969,0.10822752797797568,0
H225-100781,356.6,356.9444885253906,360.5916500091553,0.0009660362461608017,0.011193634349532569,0
H225-100782N,256.4,249.62399291992188,250.20928382873535,0.026427484710662356,0.02414475885734469,1
H225-100809N,222.8,246.1830291748047,246.13182544708252,0.10495075930769823,0.10472094006299505,1
H225-100819N,335.1,358.4549255371094,307.4676513671875,0.06969539103674245,0.08246000785433578,0
H225-100820N,538.3,475.4642333984375,443.87426376342773,0.11673001411925536,0.17541470599074507,0
H225-100831N,390.3,476.34344482421875,441.7284965515137,0.22045463700234227,0.13176658096386368,1
H225-100881,458.0,541.6889038085938,554.2524814605713,0.18272686420691372,0.21015825645954084,0
H225-100904NV,216.4,244.64300537109375,240.83294868469238,0.1305129638160287,0.11290641720685449,1
H225-100905NV,401.8,404.2155456542969,416.29490852355957,0.00601181098615417,0.036074934104526654,0
H225-100906N,472.0,465.4906311035156,492.58008003234863,0.013791035797344205,0.04360186447439113,0
H225-100939,941.4,918.3069458007812,968.142032623291,0.024530544082189742,0.028406663079463535,0
H225-100984V,448.3,381.3638610839844,453.61032485961914,0.14931103929181916,0.011845471468883949,1
H225-100999NV,380.4,403.18896484375,398.5539197921753,0.059907899167063475,0.04772323814852283,1
H225-101035,337.4,348.40911865234375,349.76162910461426,0.03262927875523853,0.03663790487328957,0
H225-101132,483.8,521.6744995117188,514.8443222045898,0.07828544752157066,0.06416767714747448,1
H225-101139#,370.0,362.7113952636719,350.8246898651123,0.019698931719273338,0.05182516252532282,0
H225-101146NV,276.9,273.5540771484375,263.55671882629395,0.01208350614460687,0.04818808657719087,0
H225-101147NV#,454.0,444.5847473144531,415.68408012390137,0.02073844203819271,0.08439629928470191,0
H225-101148N,375.0,315.7657775878906,320.59648036956787,0.15795792642807946,0.14507605234395032,1
H225-101168,376.4,341.01934814453125,359.192419052124,0.09399748101628255,0.0457162086807088,1
H225-101206#,341.2,364.87725830078125,348.114538192749,0.06939407473648102,0.02026535226420393,1
H225-101207#,298.9,304.4266662597656,347.4310874938965,0.018490017596456167,0.16236563229264922,0
H225-101233,534.9,481.343994140625,442.923641204834,0.10012339850135304,0.17195056794437558,0
H225-101258N,257.0,288.8448181152344,291.5377616882324,0.12390979810893103,0.13438817776999432,0
H225-101265N#,431.6,476.57763671875,428.11760902404785,0.10421139183898948,0.008068561111843108,1
H225-101283V,224.7,244.5240936279297,267.24233627319336,0.08822471574119917,0.18932948941388553,0
H225-101284NV,309.0,346.870361328125,309.0812683105469,0.12255780364692369,0.0002630042412435112,1
H225-101285N#,463.8,499.9183044433594,442.7363395690918,0.07787474006593492,0.045415395494726306,1
H225-101298N#,311.8,331.6437683105469,317.17689037323,0.06364261805615919,0.017244677270870822,1
H225-101335V,273.8,281.7733154296875,270.3322172164917,0.02912094751423038,0.012665386352745282,1
H225-101338N#,555.0,547.81396484375,517.025089263916,0.012947811092109048,0.06842326258630586,0
H225-101364NV,391.6,395.85693359375,415.7560348510742,0.010870616939839813,0.06168548225346614,0
H225-101377N,327.4,342.4519958496094,305.88252544403076,0.045974330632711224,0.06572228025446547,0
H225-101404N#,532.3,546.5902099609375,503.18007469177246,0.026846158107587986,0.05470585254119939,0
H225-101413V,425.8,408.40948486328125,430.89332580566406,0.0408419801228519,0.01196177972180468,1
H225-101439N,341.9,328.5119323730469,327.62064933776855,0.03915784623153414,0.0417646992156004,0
H225-101443N,498.4,458.0415344238281,469.17457580566406,0.08097605452520484,0.05863849156049264,1
H225-101444#,256.3,256.09600830078125,244.07618045806885,0.00079590986816544,0.04769340437555298,0
H225-101445,294.6,285.8703918457031,297.16525077819824,0.029632071126953756,0.008707572227125402,1
H225-101458V,321.5,316.2366027832031,281.5394401550293,0.016371375479418852,0.12429412082030408,0
H225-101462,293.0,286.404296875,293.98345947265625,0.022510932166467202,0.0033565169714084805,1
H225-101471#,211.2,207.22943115234375,215.41521549224854,0.018800041891421582,0.01995840668583789,0
H225-101485V,321.9,301.4900817871094,266.9321060180664,0.06340453001632979,0.17076077657727856,0
H225-101501,219.1,254.28794860839844,267.9374933242798,0.16060223006295035,0.22290047157485526,0
H225-101510,743.8,844.3836059570312,866.5265083312988,0.13522937073901453,0.164999338975059,0
H225-101512,287.3,290.6495056152344,283.713960647583,0.011658564619275245,0.012481863391201478,0
H225-101540,345.6,334.8246765136719,357.43165016174316,0.031178598049815858,0.0342350988466458,0
H225-101546,289.6,278.5971984863281,267.4654960632324,0.03799309914810762,0.0764312981215583,0
H225-101568#,238.8,246.6570587158203,271.36170864105225,0.032902255927517915,0.13635556381779176,0
H225-101569,287.5,298.4403076171875,296.7745780944824,0.03805324388454597,0.03225940206664288,1
H225-101572N,294.1,289.3662414550781,298.77514839172363,0.01609574479687501,0.01589645831881892,0
H225-101573N,181.0,198.29067993164062,204.46882247924805,0.09552861840157645,0.12966200264061561,0
H225-101580,290.6,300.58648681640625,282.62739181518555,0.0343650613078547,0.027434990311562716,1
H225-101581V,429.2,413.6888732910156,381.7908763885498,0.03613962420462015,0.11045928147797202,0
H225-101588,258.3,261.7103271484375,276.8487215042114,0.01320296998956817,0.0718107684997805,0
H225-101589V#,371.8,353.49127197265625,388.63844871520996,0.04924348581724402,0.04528899600526374,1
H225-101602,313.0,288.8030090332031,279.4018745422363,0.07730668040263197,0.1073422538552404,0
H225-101620NV,307.4,316.1154479980469,270.0033664703369,0.028352140526230894,0.12165463086677462,0
H225-101621NV,263.0,297.9638671875,248.66766929626465,0.13294246078391853,0.05449555400452622,1
H225-101632,297.0,291.7291564941406,285.7792377471924,0.017746947830578806,0.037780344284275465,0
H225-101633V,410.6,415.5339660644531,397.63967990875244,0.012016478481083627,0.03156434508263989,0
H225-101634,397.2,366.298583984375,375.02689361572266,0.07779812692559669,0.05582353067401585,1
H225-101635,234.7,241.57749938964844,241.80269241333008,0.029303363397338796,0.03026285646794828,0
H225-101660,282.9,265.9794616699219,268.37193965911865,0.059811022727041335,0.05135404856969878,1
H225-101686V#,431.5,463.3106994628906,376.77788734436035,0.07372120385203572,0.12681833755358393,0
H225-101716,260.2,270.9595947265625,284.8801374435425,0.04135124798673712,0.09485064351496536,0
H225-101725,582.7,579.97705078125,586.1258029937744,0.004672986474520878,0.005879188250756094,0
H225-101736#,262.6,266.3087158203125,236.94891929626465,0.014123061005983421,0.09768119079496786,0
H225-101787N,239.3,259.3128662109375,255.21693229675293,0.08363086590096606,0.06651455201039604,1
H225-101788N,449.5,428.3851013183594,423.89869689941406,0.046974190614395735,0.05695506807567605,0
H225-101824NV#,298.7,263.3106384277344,277.7139663696289,0.11847794298989231,0.0702578963162655,1
H225-101841V#,214.0,217.65257263183594,212.42446899414062,0.01706809640965073,0.007362294419559589,1
H225-101889V,291.3,303.88775634765625,282.3097229003906,0.043212345853841795,0.030862605902165326,1
H225-101890,357.8,355.8219909667969,369.4305658340454,0.005528253306729608,0.0325057737107891,0
H225-101891,532.0,540.3084106445312,571.96044921875,0.015617313241306535,0.07511362634962192,0
H225-101893,389.0,395.1132507324219,377.5888919830322,0.015715297512248642,0.029334467909188762,0
H225-101899N,297.7,306.56488037109375,283.58662128448486,0.029777898457494064,0.047408057490900386,0
H225-101900N,486.1,491.3935241699219,472.8914260864258,0.010889784344400235,0.02717254456552667,0
H225-101931,299.0,268.8316650390625,299.9825954437256,0.1008974413375536,0.0032862723869321844,1
H225-101972#,422.3,434.2514953613281,426.43160820007324,0.028300959888811518,0.009783585602593878,1
H225-101973NV,273.9,264.9743957519531,260.31556129455566,0.03258709108331866,0.04959634430430212,0
H225-101974,550.9,554.1734008789062,519.8497772216797,0.005941914828184523,0.05636272059857808,0
H225-101975NV,385.9,387.2294616699219,394.2770719528198,0.0034450937286536584,0.021707882748387582,0
H225-101977N,249.5,278.5759582519531,262.30249404907227,0.1165369068167846,0.051312601397030616,1
H225-101980N,369.6,362.5948486328125,353.5537004470825,0.018953331620665554,0.0434153126420004,0
H225-101983NV,282.3,284.83331298828125,272.2463846206665,0.008973832760154092,0.035613231948201825,0
H225-101986NV,227.8,252.80650329589844,249.0912675857544,0.10977393895873874,0.09346473917831315,1
H225-101990V,571.0,591.9312133789062,523.7684726715088,0.03665711624963166,0.08271721073146067,0
H225-102016V#,308.9,330.2007751464844,318.6023950576782,0.06895686353446044,0.03140950164248673,1
H225-102017N,265.6,234.65338134765625,244.23823356628418,0.11651588347582308,0.08042833747331159,1
H225-102018N,388.4,399.5237731933594,413.23719024658203,0.028639992773102467,0.06394745171457925,0
H225-102019N,440.6,488.20526123046875,446.75207138061523,0.10804643946751762,0.013962940037393514,1
H225-102092,897.0,922.9218139648438,932.0598602294922,0.02889834332726284,0.039085685874137494,0
H225-102098,287.2,285.2413024902344,274.7368097305298,0.006819977401453391,0.0433955092933017,0
H225-102102,285.4,263.5193176269531,274.42479133605957,0.07666672169684718,0.038455531406993176,1
H225-102103,333.9,356.2210388183594,322.69091606140137,0.06684947235007759,0.033570182504531025,1
H225-102104,452.7,467.22589111328125,419.1791534423828,0.03208723462107442,0.07404649117931679,0
H225-102140,430.1,423.5210876464844,427.14624404907227,0.015296238905749092,0.006867602768795817,1
H225-102146V,315.3,313.9437255859375,306.20787143707275,0.004301536359084986,0.02883643692559116,0
H225-102152NV,498.2,532.8035888671875,488.8010501861572,0.06945722373844428,0.018865816566949224,1
H225-102182,210.5,221.44541931152344,194.26536560058594,0.05199724138243926,0.0771241539127925,0
H225-102190,227.4,221.5254364013672,211.9126558303833,0.025833613009562363,0.06810617488538101,0
H225-102211,277.0,268.2730407714844,283.01782608032227,0.03150526797184322,0.021725003899296085,1
H225-102250,284.2,305.9900207519531,288.8935327529907,0.0766714312145898,0.016514893570814867,1
H225-102259,273.3,280.05621337890625,282.40015506744385,0.024720868564431137,0.03329731089319745,0
H225-102260,311.1,360.6318054199219,291.3285732269287,0.15921506081108872,0.06355328438584307,1
H225-102265N,198.4,201.1119842529297,202.20105648040771,0.013669275467706597,0.019158550807540944,0
H225-102289#,281.1,271.1819152832031,268.4692144393921,0.035283118877424635,0.04493342426239273,0
H225-102328N,281.5,321.2044982910156,304.17418479919434,0.1410461750962883,0.08054772574916114,1
H225-102329N,443.5,452.96002197265625,432.84173011779785,0.021330376488033702,0.024032175607580218,0
H225-102344N,323.1,335.12579345703125,337.92288303375244,0.03722003545855471,0.04587707531195805,0
H225-102365,292.6,301.1372985839844,295.56169509887695,0.02917737041590081,0.010121992818782332,1
H225-102366#,429.3,425.3145446777344,390.2076005935669,0.00928361360860191,0.09106079526094225,0
H225-102379#,289.1,277.0462951660156,281.0169219970703,0.04169389427038207,0.027959453485472553,1
H225-102381,501.6,511.49957275390625,477.7717590332031,0.01973599033833506,0.04750446763620784,0
H225-102382,205.2,205.885986328125,217.77586936950684,0.003343013294793281,0.06128591310377187,0
H225-102383,417.2,440.2101135253906,480.0173759460449,0.05515367575464789,0.15056897398019953,0
H225-102384,286.4,285.5576477050781,304.1429281234741,0.0029411742140099183,0.06195156467477175,0
H225-102386N,1083.0,910.5328369140625,982.6451301574707,0.15924945806495386,0.09266377640037181,1
H225-102411N#,228.1,244.09996032714844,248.4508514404297,0.07014449945833844,0.08921898921322886,0
H225-102412,269.2,259.54254150390625,259.53404903411865,0.03587466008816862,0.03590620715275734,0
H225-102413,344.4,356.5649719238281,345.72978019714355,0.035322218128556696,0.003861150398098043,1
H225-102415,261.2,265.7181091308594,272.88661003112793,0.017297508157298667,0.04474199858606631,0
H225-102417NV#,226.6,221.23794555664062,236.82186603546143,0.023663082273268927,0.04510973537074287,0
H225-102468,427.9,400.06842041015625,397.45848178863525,0.06504225190276539,0.07114166443246858,0
H225-102476N,975.4,930.70263671875,951.4826774597168,0.04582464966248896,0.02452052751695507,1
H225-102481,554.8,540.5681762695312,519.4760322570801,0.0256521696651265,0.06366973277268058,0
H225-102488NV#,233.2,218.21981811523438,232.3051929473877,0.06423748663860737,0.0038370799853084158,1
H225-102505V,314.5,322.5744934082031,333.79995822906494,0.025674064890131586,0.06136711678362884,0
H225-102508,425.7,369.1363830566406,370.7982540130615,0.13287201536770177,0.12896816064282074,1
H225-102516N,512.0,478.5163269042969,459.09552574157715,0.06539779901376787,0.10332905128396398,0
H225-102578,239.2,243.34494018554688,235.4891300201416,0.017328345256578608,0.015513670483709241,1
H225-102579,496.0,467.2071533203125,483.67881774902344,0.05805009411110282,0.02484109324743579,1
H225-102589N,219.4,219.56195068359375,243.39032173156738,0.0007381526143407602,0.10934513095020021,0
H225-102591V,367.8,363.7996520996094,343.03386211395264,0.010876421697340597,0.06733588332075588,0
H225-102599N,546.4,511.9378356933594,533.2399845123291,0.06307131095536217,0.02408494781740488,1
H225-102603V,110.0,157.1212158203125,166.43052101135254,0.42837468923662503,0.5130047364202045,0
H225-102625#,544.1,533.639404296875,537.9147052764893,0.019225502118972188,0.011367937370698558,1
H225-102626,338.3,319.4510803222656,332.3247194290161,0.05571658196032285,0.017662667959820487,1
H225-102627V,327.9,324.0314636230469,332.89337158203125,0.011797915147408123,0.015228336632750807,0
H225-102631NV,263.1,248.37042236328125,252.76968479156494,0.05598471165396778,0.03926383583444486,1
H225-102633N,313.3,303.7679443359375,298.2912302017212,0.03042469091528332,0.04790542546377199,0
H225-102634N,379.2,378.2019958496094,358.82411003112793,0.0026318674851379086,0.0537338870472962,0
H225-102638N,444.4,466.3017578125,469.94900703430176,0.0492838834653627,0.057491014927378195,0
H225-102640,471.8,536.4812622070312,583.307409286499,0.13709466342869922,0.23634465723640433,0
H225-102641,280.5,307.3731689453125,281.0678005218506,0.09580452386579127,0.002024244284600155,1
H225-102654NV,384.3,377.4002990722656,398.09303283691406,0.017953944646252527,0.03589131625437194,0
H225-102664,360.0,362.4439392089844,344.92151737213135,0.006788720024768022,0.04188467396513835,0
H225-102665,551.2,547.9600219726562,515.6929016113281,0.005878044316554816,0.06441781275041317,0
H225-102671N,296.99,282.88970947265625,291.1752700805664,0.04747732424279937,0.01957887443765047,1
H225-102703N,222.5,228.71844482421875,239.31810855865479,0.02794806662444615,0.07558700475460187,0
H225-102714,222.7,251.78517150878906,238.31567764282227,0.13060247645928627,0.0701197918370951,1
H225-102715,498.8,494.0453186035156,503.89838218688965,0.00953224016918417,0.010221295482733409,0
H225-102740N,203.6,232.66415405273438,205.4204225540161,0.14275124779620268,0.00894117167940426,1
H225-102768,515.7,555.4801025390625,515.7052993774414,0.07713806968836741,1.02760857887493e-05,1
H225-102782NV,363.1,396.94317626953125,398.923659324646,0.09320621390415633,0.09866058750663553,0
H225-102786N,260.4,249.41864013671875,269.00830268859863,0.04217112082511335,0.03305799803482364,1
H225-102796N,248.3,256.5140380859375,260.94110012054443,0.033081103848597165,0.05091059250920385,0
H225-102802,359.4,367.5445251464844,369.22850608825684,0.0226614500452359,0.027346984106798523,0
H225-102803,536.5,555.3080444335938,556.6342353820801,0.03505693277398542,0.03752886371240408,0
H225-102805N,241.4,228.24069213867188,237.23440170288086,0.054512460069523636,0.01725599957310102,1
H225-102807N,273.1,261.1728515625,269.31185722351074,0.04367319090832402,0.0138708999500204,1
H225-102808N,408.3,401.0305480957031,412.5258445739746,0.017804192760516396,0.01034985200556233,1
H225-102811,549.0,531.0997314453125,526.1583805084229,0.03260522505348169,0.04160586428262494,0
H225-102822NV,227.5,260.3117980957031,250.67896842956543,0.14422768393081692,0.10188557551009483,1
H225-102852N,357.5,320.6452941894531,316.4350748062134,0.10309008618046427,0.11486692361577049,0
H225-102861N,272.6,251.203369140625,244.8373794555664,0.0784909422545492,0.10184380243365802,0
H225-102869,500.6,545.9620971679688,536.5035533905029,0.09061545578718053,0.0717210415297357,1
H225-102872,266.1,266.81439208984375,271.74410820007324,0.002684675271765804,0.02121047801526161,0
H225-102877NV,530.7,545.7418823242188,530.0172805786133,0.028343475266507007,0.0012864507657318629,1
H225-102882,310.6,327.8512878417969,336.2484931945801,0.05554181532917396,0.08257724788716768,0
H225-102883,506.5,476.1044006347656,492.39635467529297,0.06001105501408542,0.027845301726413776,1
H225-102886,321.3,318.6484680175781,324.88136291503906,0.008252511616369005,0.011146476548171759,0
H225-102887,476.0,478.9161682128906,475.76136589050293,0.006126403808465044,0.0005013321627984391,1
H225-102913,221.4,345.4462890625,363.93587589263916,0.5602813417204028,0.6437934773541156,0
H225-102915V#,296.9,293.9357604980469,276.48236751556396,0.009983965988054101,0.06876939199645779,0
H225-102921,328.0,302.68206787109375,308.13260078430176,0.07718881746382428,0.06057133907040405,1
H225-102923,405.9,451.9049987792969,450.9843349456787,0.11334072130614312,0.11107251772497662,1
H225-102932N,255.7,258.50726318359375,267.1225070953369,0.010978737518513781,0.04467151777430665,0
H225-102933N,215.35,220.43826293945312,235.30707359313965,0.023627875269175074,0.09267273551062423,0
H225-102934N,384.0,361.67138671875,357.80372619628906,0.05814743041840762,0.06821946302872069,0
H225-102945N,296.6,379.8601989746094,326.2688636779785,0.2807154382056716,0.10002988427841601,1
H225-102946N,334.4,311.1532287597656,304.9266576766968,0.0695178565775693,0.08813798541394086,0
H225-102953,319.8,326.6629333496094,298.3044147491455,0.02146007926640013,0.06721571372789976,0
H225-102964NV,241.0,263.2508850097656,261.5830421447754,0.09232732368814253,0.08540681387519221,1
H225-102965NV,396.1,445.2952880859375,404.6300411224365,0.12419916204164475,0.02153506973547374,1
H225-102966N,200.7,218.1313934326172,208.33172798156738,0.08685298172271384,0.03802555047925829,1
H225-102979N,530.9,510.1934814453125,494.9536323547363,0.039002671980217465,0.067708358720261,0
H225-102980N,231.9,262.29107666015625,237.3520851135254,0.13105250823133124,0.023510500704140923,1
H225-102981N,469.8,460.27520751953125,422.5393295288086,0.020274143210442783,0.10059742543675063,0
H225-102989,248.6,264.2805480957031,243.21813583374023,0.0630754147026242,0.021648689324389674,1
H225-103000V#,250.6,253.0287628173828,249.40330982208252,0.009691790970813649,0.004775299991499289,1
H225-103002,316.2,341.57855224609375,292.421817779541,0.08026107604456405,0.07519981726662547,1
H225-103007N,275.7,297.72772216796875,278.3548831939697,0.0798974325976416,0.0096296089730629,1
H225-103035N,217.5,242.16610717773438,228.1430959701538,0.11340738931770253,0.048933774573169976,1
H225-103036,293.3,310.76739501953125,303.5410404205322,0.05955470514468357,0.034916605592168595,1
H225-103037,431.8,441.2372131347656,469.3957805633545,0.021855519070280358,0.08706757888486291,0
H225-103046N,257.1,284.4881591796875,302.08001136779785,0.10652726246060755,0.1749514249943536,0
H225-103078,209.7,236.7213134765625,229.47289943695068,0.12885700274331874,0.09429136593232132,1
H225-103084N,329.5,332.2087707519531,314.0204906463623,0.008220852054236468,0.04697878407638212,0
H225-103087,312.6,303.2769470214844,278.6020755767822,0.02982422577804672,0.10875855541308448,0
H225-103088J,231.8,254.61447143554688,291.12401008605957,0.09842308643038236,0.2559275672282152,0
H225-103098,259.3,273.107421875,276.7926216125488,0.05324883098521982,0.06746093949816509,0
H225-103111N,490.0,474.98138427734375,436.783504486084,0.03065023616806071,0.10860509288332645,0
H225-103115,217.1,237.72056579589844,231.268048286438,0.09498187837378454,0.06526047114594836,1
H225-103129,339.2,332.6502990722656,301.6873359680176,0.01930925980996837,0.11059158027970664,0
H225-103130,370.4,353.3891296386719,307.7073574066162,0.04592567592027226,0.16925659447000865,0
H225-103152J,331.7,311.9212341308594,330.6938171386719,0.05962847714363681,0.0030334123041838392,1
H225-103180N,243.6,270.9455261230469,290.8430576324463,0.11225585435929525,0.19393701818763104,0
H225-103184N,233.2,227.21304321289062,224.0706443786621,0.02567305654739551,0.03914818019273755,0
H225-103197V,303.0,320.7121887207031,307.92412757873535,0.05845606838322959,0.01625124613390376,1
H225-103199,272.5,299.1353454589844,287.9929542541504,0.09774438700186029,0.05685487799479575,1
H225-103206N,345.2,361.0879821777344,383.2981586456299,0.046025440837989956,0.11036546536653025,0
H225-103214N,309.2,300.7908630371094,282.4331521987915,0.027196432608727845,0.08656807179929756,0
H225-103218V,286.8,283.6952209472656,265.51477909088135,0.010825589444303105,0.0742162514239069,0
H225-103228N,312.7,341.34173583984375,337.78929710388184,0.09159493392685582,0.08023440071339784,1
H225-103230N,381.3,349.4066162109375,362.86349296569824,0.08364380746977727,0.04835171002837202,1
H225-103259N,505.4,488.16363525390625,462.2261047363281,0.03410440195044061,0.08542519838309774,0
H225-103269N,506.4,489.4757995605469,465.49625396728516,0.0334206169808825,0.08077359011040104,0
H225-103301,249.7,262.4115295410156,237.6047134399414,0.050907206810198495,0.04843927336633636,1
H225-103309,319.1,317.9014892578125,341.62511825561523,0.0037559095648698323,0.07058952759294677,0
H225-103331,321.0,329.55389404296875,290.2760982513428,0.026647644992841973,0.09571308955669812,0
H225-103334N,348.2,356.8333435058594,365.1247978210449,0.02479420880416842,0.048606541701777334,0
H225-103366N,396.8,453.1446228027344,416.48902893066406,0.14199753730169956,0.04961952855385044,1
H225-103369V,261.3,285.01910400390625,253.2506227493286,0.09077345580940874,0.030805117682217168,1
H225-103370J,503.2,437.2144775390625,523.9534378051758,0.13113180139035407,0.04124292091566646,1
H225-103393,264.4,262.7251281738281,268.9593315124512,0.006334613563194048,0.017244067746893927,0
H225-103395V,346.6,337.66119384765625,330.9440612792969,0.02578997735743183,0.04517004824077163,0
H225-103396V,492.3,493.4461975097656,483.52956771850586,0.0023282500705714628,0.01781521893421897,0
H225-103416,329.3,324.78875732421875,300.3951072692871,0.01369949187866464,0.08777677719354732,0
H225-103418,312.1,335.7983093261719,275.2883195877075,0.07593178252294948,0.11794835120510419,0
H225-103436,485.7,467.4773864746094,448.7943172454834,0.03751824897058973,0.07598452286134805,0
H225-103446,356.3,364.7981872558594,349.0870237350464,0.023851213178840446,0.02024410964005384,1
H225-103449,291.1,280.6856384277344,272.8261947631836,0.035775889975636854,0.06277500939948016,0
H225-103451N,252.1,270.0222473144531,243.31235885620117,0.07109181798390406,0.034857759394883954,1
H225-103452,615.4,605.7368774414062,591.234302520752,0.015702181602919574,0.03926827669622252,0
H225-103475NV#,423.6,419.8877868652344,400.0218868255615,0.008763487097917877,0.055661268115868474,0
H225-103504N,288.1,305.7477111816406,266.29276275634766,0.061255505661326086,0.07569329136721774,0
H225-103506,254.2,249.84329223632812,256.0412406921387,0.017138897574746164,0.007243275735901851,1
H225-103507,338.6,354.15167236328125,355.7504177093506,0.04592933361731227,0.05065096783474321,0
H225-103508N,338.8,366.7201843261719,347.57280349731445,0.08240904464388363,0.025893752942902904,1
H225-103510,289.4,320.51715087890625,324.04003143310547,0.10752298160964424,0.1196960312090827,0
H225-103520V,397.8,494.0044250488281,417.5361633300781,0.24184118915638436,0.04961328137149819,1
H225-103521,288.7,273.2387390136719,260.1627826690674,0.05355476614406847,0.09884730630392842,0
H225-103522,244.0,250.771484375,239.31500911712646,0.027751985142305247,0.019200782306071834,1
H225-103526,296.8,277.67352294921875,292.0783042907715,0.06444230812040713,0.01590867826505876,1
H225-103537NV,365.0,310.2820129394531,309.6449613571167,0.1499122933124596,0.1516576401133335,0
H225-103538NV,415.6,428.3330383300781,418.7734127044678,0.030637724566341975,0.007635737979767548,1
H225-103558J,502.1,460.02618408203125,461.4474296569824,0.08379568993652821,0.08096508731768164,1
H225-103560V,172.8,178.0082550048828,176.58672332763672,0.030140364609846048,0.021913908144777592,1
H225-103563N,324.1,358.16571044921875,332.46099948883057,0.10510864069166195,0.025797591757397615,1
H225-103567V,131.0,150.06143188476562,141.76175594329834,0.14550711361305765,0.08215080872119718,1
H225-103586J,549.3,435.9336853027344,525.579833984375,0.20638324175350767,0.04318253416201189,1
H225-103590N,258.7,260.61749267578125,245.63698768615723,0.007412031989590805,0.050494829197285714,0
H225-103599J,418.3,391.8001403808594,470.11446952819824,0.06335132588694029,0.12386915975844977,0
H225-103621V#,295.2,277.4263000488281,288.52643966674805,0.060209010672661836,0.022606911697242115,1
H225-103637V,429.3,428.3616943359375,391.35076999664307,0.0021856642535305255,0.08839792686343574,0
H225-103638V,273.1,258.5624694824219,260.13121604919434,0.05323152880646587,0.04748730849626808,1
H225-103639N,223.8,248.56712341308594,235.79235076904297,0.11066632445030948,0.05358512407733291,1
H225-103644J,530.3,465.2799987792969,567.4527168273926,0.12260984578441822,0.07005980921495762,1
H225-103645V,277.1,261.0797119140625,252.32229232788086,0.05781410351988228,0.0894179273591663,0
H225-103646NV,244.2,258.1520690917969,259.06691551208496,0.057133780062348684,0.06088007989957482,0
H225-103666V,123.2,136.02362060546875,146.21102809906006,0.10408782958139504,0.18677782546422303,0
H225-103685N,233.0,268.9720764160156,269.64218616485596,0.15438659405352687,0.15726260155915592,0
H225-103686N,401.5,413.8201599121094,444.4499969482422,0.030685329792783368,0.10697384046618294,0
H225-103715,293.3,323.9664611816406,320.13330459594727,0.10455663546060363,0.09148757107068659,1
H225-103733,294.1,315.0452880859375,330.50150871276855,0.0712182525849211,0.12377255597256308,0
H225-103734N,525.0,523.416015625,467.2889709472656,0.0030171130951806265,0.10992576962216212,0
H225-103736,395.9,421.2308349609375,397.0658302307129,0.06398291225132027,0.0029447593601502043,1
H225-103737#,857.2,817.0400390625,895.1943397521973,0.04685016441557576,0.04432377479206017,1
H225-103740#,314.4,293.7589416503906,312.73794174194336,0.06565222121168203,0.00528644484097886,1
H225-103741NV,319.0,451.3371276855469,387.05763816833496,0.41484993003573156,0.2133468281072147,1
H225-103742NV,343.6,440.2820129394531,358.99970531463623,0.28137954870966037,0.04481869998308504,1
H225-103758,613.7,561.0419311523438,594.4589138031006,0.08580425101319578,0.03135259279222084,1
H225-103788N,458.4,532.4334106445312,469.3295478820801,0.16150394991910175,0.023842818241364905,1
H225-103789N,280.1,281.5849609375,283.767032623291,0.0053015385128417055,0.013091869415066312,0
H225-103790,264.6,260.1065979003906,246.26688957214355,0.01698186734482078,0.0692861316219335,0
H225-103791,343.3,354.5844421386719,348.5657215118408,0.03287049850959265,0.015338542125509535,1
H225-103792,283.0,274.38116455078125,279.75406646728516,0.03045524893609257,0.011469729797173662,1
H225-103798,292.7,305.1237487792969,300.6237745285034,0.04244533235009373,0.027071317144628345,1
H225-103800#,267.0,309.1130676269531,292.64492988586426,0.1577268450388609,0.09604842653522012,1
H225-103804V,115.3,159.60411071777344,123.7713098526001,0.38425074339922755,0.0734718981081126,1
H225-103805NV,367.1,419.8580017089844,389.4248962402344,0.1437156134773827,0.06081420931524437,1
